state,date,cases,deaths,total_distributed,distributed_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,daily_vaccinations_per_million
Nevada,2021-04-17,0,0,2202110.0,71.49,23.43,58.55,8708.0
Nevada,2021-04-18,0,0,2202110.0,71.49,23.99,59.56,8419.0
Nevada,2021-04-19,698,3,2202110.0,71.49,24.4,60.27,7992.0
Nevada,2021-04-20,381,9,2213800.0,71.87,24.52,60.5,7942.0
Nevada,2021-04-21,436,11,2323160.0,75.42,24.81,61.02,7877.0
Nevada,2021-04-22,528,12,2333230.0,75.75,25.2,61.74,7266.0
Nevada,2021-04-23,562,22,2367120.0,76.85,25.54,62.41,6872.0
Nevada,2021-04-24,0,0,2396080.0,77.79,25.86,63.09,6486.0
Nevada,2021-04-25,0,0,2396080.0,77.79,26.25,63.85,6124.0
Nevada,2021-04-26,840,11,2396080.0,77.79,26.55,64.46,5981.0
Nevada,2021-04-27,405,11,2478100.0,80.45,26.65,64.66,5955.0
Nevada,2021-04-28,390,4,2496000.0,81.03,26.89,65.1,5828.0
Nevada,2021-04-29,453,11,2499700.0,81.15,27.33,65.81,5818.0
Nevada,2021-04-30,510,5,2519320.0,81.79,27.82,66.59,5976.0
Nevada,2021-05-01,0,0,2540440.0,82.48,28.36,67.38,6140.0
